Sensor Timestamp (ns), time.time(), time.perf_counter_ns()
313885563000.000000,1752160141.144232,313987118309.000000
313918886000.000000,1752160141.323857,314166744446.000000
314085491000.000000,1752160141.366763,314209650299.000000
314118814000.000000,1752160141.478930,314321817042.000000
314152136000.000000,1752160141.495605,314338492171.000000
314185457000.000000,1752160141.517732,314360618960.000000
314318741000.000000,1752160141.672400,314515287691.000000
314352064000.000000,1752160141.689077,314531964171.000000
314452026000.000000,1752160141.700846,314543733113.000000
314485348000.000000,1752160141.856470,314699357166.000000
314518669000.000000,1752160141.879058,314721945617.000000
314618633000.000000,1752160141.916965,314759850915.000000
314651955000.000000,1752160142.058049,314900936113.000000
314685277000.000000,1752160142.075360,314918247715.000000
314851882000.000000,1752160142.113455,314956342659.000000
314885206000.000000,1752160142.242883,315085770672.000000
314918527000.000000,1752160142.254560,315097447356.000000
315051812000.000000,1752160142.377783,315220670273.000000
315085133000.000000,1752160142.399572,315242458899.000000
315118455000.000000,1752160142.416352,315259238933.000000
315218419000.000000,1752160142.554509,315397396183.000000
315251742000.000000,1752160142.576726,315419614230.000000
315385025000.000000,1752160142.737731,315580618464.000000
315418347000.000000,1752160142.754548,315597434776.000000
315451668000.000000,1752160142.781450,315624336067.000000
315484989000.000000,1752160142.813417,315656302820.000000
315551631000.000000,1752160142.971807,315814694306.000000
315718239000.000000,1752160142.993509,315836396488.000000
315751560000.000000,1752160143.128712,315971600160.000000
315784882000.000000,1752160143.171725,316014612622.000000
315818204000.000000,1752160143.193560,316036446489.000000
315951488000.000000,1752160143.330913,316173801191.000000
315984811000.000000,1752160143.352665,316195552411.000000
316118096000.000000,1752160143.369177,316212064300.000000
316151417000.000000,1752160143.460387,316303275223.000000
316184739000.000000,1752160143.477073,316319960518.000000
316284701000.000000,1752160143.613543,316456430156.000000
316318024000.000000,1752160143.640632,316483519593.000000
316351345000.000000,1752160143.662925,316505812251.000000
316384666000.000000,1752160143.689380,316532266362.000000
316451309000.000000,1752160143.821396,316664283180.000000
316617916000.000000,1752160143.843938,316686825668.000000
316651244000.000000,1752160143.943418,316786305628.000000
316684559000.000000,1752160143.960036,316802922554.000000
316717880000.000000,1752160143.976829,316819716106.000000
316784522000.000000,1752160144.143938,316986825383.000000
316817845000.000000,1752160144.160791,317003677898.000000
316917807000.000000,1752160144.182414,317025301471.000000
316951130000.000000,1752160144.328589,317171476871.000000
316984452000.000000,1752160144.351094,317193981600.000000
317117737000.000000,1752160144.367274,317210160697.000000
317151057000.000000,1752160144.445467,317288354488.000000
317184379000.000000,1752160144.478047,317320933956.000000
317284344000.000000,1752160144.633471,317476358160.000000
317317665000.000000,1752160144.650289,317493176268.000000
317350988000.000000,1752160144.672579,317515465963.000000
317417629000.000000,1752160144.699341,317542227793.000000
317450950000.000000,1752160144.853690,317696577694.000000
317617556000.000000,1752160144.870388,317713275266.000000
317650878000.000000,1752160144.892239,317735126095.000000
317684200000.000000,1752160145.037235,317880122546.000000
317717521000.000000,1752160145.059881,317902768737.000000
317817484000.000000,1752160145.087431,317930318095.000000
317850807000.000000,1752160145.202921,318045808338.000000
317884129000.000000,1752160145.219796,318062683242.000000
318017413000.000000,1752160145.357328,318200215924.000000
318050736000.000000,1752160145.379253,318222140493.000000
318084057000.000000,1752160145.395655,318238542180.000000
318150699000.000000,1752160145.407386,318250273345.000000
318217341000.000000,1752160145.590803,318433690032.000000
318317305000.000000,1752160145.638815,318481701827.000000
318350627000.000000,1752160145.655309,318498195198.000000
318383948000.000000,1752160145.760559,318603447242.000000
318417270000.000000,1752160145.783197,318626084933.000000
318583877000.000000,1752160145.953785,318796672078.000000
318617198000.000000,1752160145.975762,318818649165.000000
318650519000.000000,1752160145.992050,318834936335.000000
318717162000.000000,1752160146.008598,318851484668.000000
318783803000.000000,1752160146.228396,319071283003.000000
318917089000.000000,1752160146.250456,319093342589.000000
318950411000.000000,1752160146.267383,319110269547.000000
318983732000.000000,1752160146.284097,319126983305.000000
319050375000.000000,1752160146.381005,319223892312.000000
319216983000.000000,1752160146.475002,319317890130.000000
319250304000.000000,1752160146.481958,319324844533.000000
319283625000.000000,1752160146.633326,319476213505.000000
319316947000.000000,1752160146.650139,319493026131.000000
319350268000.000000,1752160146.666744,319509630631.000000
319416911000.000000,1752160146.688604,319531490460.000000
319483555000.000000,1752160146.840347,319683233983.000000
319616839000.000000,1752160146.989433,319832319869.000000
319650161000.000000,1752160147.005377,319848263505.000000
319683483000.000000,1752160147.026816,319869702672.000000
319716805000.000000,1752160147.053342,319896228098.000000
319783445000.000000,1752160147.069880,319912766486.000000
320016695000.000000,1752160147.242861,320085748568.000000
320050017000.000000,1752160147.386646,320229532846.000000
320083339000.000000,1752160147.414266,320257152759.000000
320116660000.000000,1752160147.435866,320278752240.000000
320149981000.000000,1752160147.452421,320295307480.000000
320216623000.000000,1752160147.614287,320457174445.000000
320383229000.000000,1752160147.631615,320474502955.000000
320416551000.000000,1752160147.763622,320606510217.000000
320449873000.000000,1752160147.775438,320618325122.000000
320483196000.000000,1752160147.797098,320639984620.000000
320583158000.000000,1752160147.927017,320769905184.000000
320616481000.000000,1752160147.949370,320792256933.000000
320716443000.000000,1752160147.966427,320809314409.000000
320749766000.000000,1752160148.100396,320943283872.000000
320783088000.000000,1752160148.117085,320959971870.000000
320916372000.000000,1752160148.285345,321128232393.000000
320949695000.000000,1752160148.312506,321155393422.000000
320983017000.000000,1752160148.328902,321171788183.000000
321049657000.000000,1752160148.345185,321188072316.000000
321082980000.000000,1752160148.485853,321328741555.000000
321282906000.000000,1752160148.513372,321356259599.000000
321316228000.000000,1752160148.648440,321491328364.000000
321349549000.000000,1752160148.665042,321507928252.000000
321382870000.000000,1752160148.676539,321519425031.000000
321449513000.000000,1752160148.698278,321541165306.000000
321516157000.000000,1752160148.852800,321695687390.000000
321649445000.000000,1752160148.974235,321817122993.000000
321682765000.000000,1752160148.996076,321838963008.000000
321716085000.000000,1752160149.012337,321855223863.000000
321749405000.000000,1752160149.028723,321871608772.000000
321782727000.000000,1752160149.261740,322104627792.000000
321982655000.000000,1752160149.293577,322136463825.000000
322015977000.000000,1752160149.310495,322153382542.000000
322049297000.000000,1752160149.410094,322252981779.000000
322115942000.000000,1752160149.426767,322269655018.000000
322215906000.000000,1752160149.582362,322425249294.000000
322249227000.000000,1752160149.599106,322441992959.000000
322282550000.000000,1752160149.616086,322458973305.000000
322382511000.000000,1752160149.632576,322475463436.000000
322415834000.000000,1752160149.783793,322626679890.000000
322549119000.000000,1752160149.810965,322653851956.000000
322582440000.000000,1752160149.827504,322670391382.000000
322615762000.000000,1752160149.979058,322821945278.000000
322649083000.000000,1752160149.990926,322833813682.000000
322782369000.000000,1752160150.018846,322861732536.000000
322815691000.000000,1752160150.173539,323016427989.000000
322849013000.000000,1752160150.196725,323039612710.000000
322948976000.000000,1752160150.213599,323056486503.000000
323015620000.000000,1752160150.401416,323244303363.000000
323048942000.000000,1752160150.418139,323261025786.000000
323148904000.000000,1752160150.434639,323277525583.000000
323182226000.000000,1752160150.451001,323293887529.000000
323215547000.000000,1752160150.577148,323420035450.000000
323382153000.000000,1752160150.599012,323441898761.000000
323415476000.000000,1752160150.768338,323611225013.000000
323448798000.000000,1752160150.790619,323633506430.000000
323482118000.000000,1752160150.817051,323659937893.000000
323548760000.000000,1752160150.833320,323676206804.000000
323582082000.000000,1752160151.037631,323880517867.000000
323748687000.000000,1752160151.064725,323907612119.000000
323782009000.000000,1752160151.081048,323923934326.000000
323815331000.000000,1752160151.193627,324036514639.000000
323848653000.000000,1752160151.210526,324053412598.000000
324015259000.000000,1752160151.354596,324197483355.000000
324048582000.000000,1752160151.381445,324224331091.000000
324081902000.000000,1752160151.398149,324241035719.000000
324148544000.000000,1752160151.409939,324252825791.000000
324215188000.000000,1752160151.589721,324432607999.000000
324315151000.000000,1752160151.606778,324449665308.000000
324348472000.000000,1752160151.623673,324466559119.000000
324381794000.000000,1752160151.640383,324483269062.000000
324415115000.000000,1752160151.785881,324628769043.000000
324548401000.000000,1752160151.830065,324672951863.000000
324581722000.000000,1752160151.966985,324809872330.000000
324615043000.000000,1752160151.983850,324826736975.000000
324648365000.000000,1752160152.000516,324843402844.000000
324748328000.000000,1752160152.017250,324860136415.000000
324781650000.000000,1752160152.197082,325039969772.000000
324948256000.000000,1752160152.213952,325056839009.000000
324981579000.000000,1752160152.319782,325162669676.000000
325014901000.000000,1752160152.341918,325184804872.000000
325048222000.000000,1752160152.358582,325201469519.000000
325148186000.000000,1752160152.518552,325361440042.000000
325181508000.000000,1752160152.535200,325378087800.000000
325281470000.000000,1752160152.562471,325405357976.000000
325314791000.000000,1752160152.705725,325548612168.000000
325348113000.000000,1752160152.727294,325570182093.000000
325481398000.000000,1752160152.733928,325576815278.000000
325514720000.000000,1752160152.750233,325593119540.000000
325548043000.000000,1752160152.839797,325682684185.000000
325681327000.000000,1752160152.889849,325732736773.000000
325714649000.000000,1752160153.038094,325880982113.000000
325747970000.000000,1752160153.060759,325903647211.000000
325781292000.000000,1752160153.077398,325920285173.000000
325814613000.000000,1752160153.222991,326065879135.000000
325881256000.000000,1752160153.239562,326082449579.000000
326047863000.000000,1752160153.356961,326199848172.000000
326081184000.000000,1752160153.373513,326216400782.000000
326114506000.000000,1752160153.394855,326237742655.000000
326214470000.000000,1752160153.487088,326329975640.000000
326247791000.000000,1752160153.520221,326363108973.000000
326314434000.000000,1752160153.652093,326494980755.000000
326347756000.000000,1752160153.674053,326516940491.000000
326381077000.000000,1752160153.685823,326528709285.000000
326481041000.000000,1752160153.841327,326684214284.000000
326514363000.000000,1752160153.863891,326706778476.000000
326614326000.000000,1752160153.880692,326723579158.000000
326647648000.000000,1752160154.028515,326871402966.000000
326680970000.000000,1752160154.050354,326893241406.000000
326814254000.000000,1752160154.078254,326921140520.000000
326847576000.000000,1752160154.204001,327046888667.000000
326880897000.000000,1752160154.220340,327063226429.000000
327014183000.000000,1752160154.237341,327080227720.000000
327047504000.000000,1752160154.399492,327242379811.000000
327080826000.000000,1752160154.416823,327259709506.000000
327180789000.000000,1752160154.439095,327281982220.000000
327214111000.000000,1752160154.570188,327413075529.000000
327247433000.000000,1752160154.597492,327440379742.000000
327347395000.000000,1752160154.624807,327467693270.000000
327380717000.000000,1752160154.712519,327555406121.000000
327414039000.000000,1752160154.724032,327566920344.000000
327547324000.000000,1752160154.861096,327703983179.000000
327580645000.000000,1752160154.888025,327730911748.000000
327613966000.000000,1752160154.904716,327747603450.000000
327680609000.000000,1752160155.066171,327909058993.000000
327713931000.000000,1752160155.082984,327925870472.000000
327813895000.000000,1752160155.109851,327952738023.000000
327847217000.000000,1752160155.136902,327979788479.000000
327880539000.000000,1752160155.285565,328128452759.000000
328047144000.000000,1752160155.303457,328146344651.000000
328080467000.000000,1752160155.396307,328239193815.000000
328113789000.000000,1752160155.412865,328255751667.000000
328147112000.000000,1752160155.429199,328272086095.000000
328213752000.000000,1752160155.580531,328423417974.000000
328247073000.000000,1752160155.602352,328445239507.000000
328347036000.000000,1752160155.623770,328466656490.000000
328380359000.000000,1752160155.645312,328488198971.000000
328413680000.000000,1752160155.788336,328631224017.000000
328580287000.000000,1752160155.805175,328648062181.000000
328613608000.000000,1752160155.975935,328818823065.000000
328646930000.000000,1752160155.992327,328835213974.000000
328680250000.000000,1752160156.014214,328857101043.000000
328780214000.000000,1752160156.030560,328873446397.000000
328813536000.000000,1752160156.231899,329074786624.000000
328946822000.000000,1752160156.253807,329096693971.000000
328980144000.000000,1752160156.285576,329128462727.000000
329013464000.000000,1752160156.307031,329149917912.000000
329046786000.000000,1752160156.465301,329308188288.000000
329246713000.000000,1752160156.487529,329330416039.000000
329280035000.000000,1752160156.599193,329442080492.000000
329313356000.000000,1752160156.620709,329463595918.000000
329346678000.000000,1752160156.637438,329480325286.000000
329446642000.000000,1752160156.787682,329630569492.000000
329479963000.000000,1752160156.804405,329647293379.000000
329579927000.000000,1752160156.821016,329663903675.000000
329613249000.000000,1752160156.939406,329782292997.000000
329646571000.000000,1752160156.955862,329798748942.000000
329746534000.000000,1752160157.094188,329937076264.000000
329779856000.000000,1752160157.116263,329959149813.000000
329813178000.000000,1752160157.143113,329985999827.000000
329879819000.000000,1752160157.175370,330018257077.000000
329913141000.000000,1752160157.302370,330145257562.000000
330113069000.000000,1752160157.461510,330304397002.000000
330146392000.000000,1752160157.473217,330316103908.000000
330179712000.000000,1752160157.490006,330332892090.000000
330213034000.000000,1752160157.506292,330349178482.000000
330279675000.000000,1752160157.607563,330450450978.000000
330446282000.000000,1752160157.708262,330551149387.000000
330479604000.000000,1752160157.725827,330568713449.000000
330512926000.000000,1752160157.848772,330691658721.000000
330546248000.000000,1752160157.870915,330713802213.000000
330579570000.000000,1752160157.887480,330730367269.000000
330679532000.000000,1752160158.058132,330901019580.000000
330712854000.000000,1752160158.070144,330913030982.000000
330812817000.000000,1752160158.086748,330929635148.000000
330846141000.000000,1752160158.179321,331022208556.000000
330879462000.000000,1752160158.196224,331039111756.000000
331012745000.000000,1752160158.295675,331138563086.000000
331046069000.000000,1752160158.312201,331155087827.000000
331079389000.000000,1752160158.328578,331171464773.000000
331146031000.000000,1752160158.519088,331361975566.000000
331179353000.000000,1752160158.536094,331378981412.000000
331245995000.000000,1752160158.562995,331405882093.000000
331312638000.000000,1752160158.673834,331516722037.000000
331345960000.000000,1752160158.690409,331533295314.000000
331479245000.000000,1752160158.707371,331550257254.000000
331512566000.000000,1752160158.861672,331704560026.000000
331545888000.000000,1752160158.873812,331716699427.000000
331645851000.000000,1752160158.906324,331749211600.000000
331679173000.000000,1752160159.046198,331889085570.000000
331712496000.000000,1752160159.062771,331905658514.000000
331812458000.000000,1752160159.069192,331912078313.000000
331879103000.000000,1752160159.182080,332024967234.000000
331912422000.000000,1752160159.204077,332046964932.000000
331979066000.000000,1752160159.226095,332068982630.000000
332012388000.000000,1752160159.392901,332235788743.000000
332045709000.000000,1752160159.415231,332258117271.000000
332145673000.000000,1752160159.442121,332285007896.000000
332178994000.000000,1752160159.594006,332436893343.000000
332212315000.000000,1752160159.611010,332453896893.000000
332378922000.000000,1752160159.632825,332475711519.000000
332412244000.000000,1752160159.764267,332607154195.000000
332445566000.000000,1752160159.796268,332639155374.000000
332545529000.000000,1752160159.813000,332655887428.000000
332578851000.000000,1752160159.948963,332791851109.000000
332612172000.000000,1752160159.970735,332813621531.000000
332712135000.000000,1752160159.987364,332830251642.000000
332778778000.000000,1752160160.127626,332970513626.000000
332812101000.000000,1752160160.149342,332992229198.000000
332912065000.000000,1752160160.165958,333008846512.000000
332945387000.000000,1752160160.338799,333181687798.000000
332978708000.000000,1752160160.355941,333198828588.000000
333078672000.000000,1752160160.373156,333216043062.000000
333111993000.000000,1752160160.390133,333233019761.000000
333145313000.000000,1752160160.556106,333398994291.000000
333311921000.000000,1752160160.568129,333411015545.000000
333345242000.000000,1752160160.584863,333427750284.000000
333378565000.000000,1752160160.724256,333567143723.000000
333411887000.000000,1752160160.735985,333578871702.000000
333511847000.000000,1752160160.753325,333596211730.000000
333545170000.000000,1752160160.943896,333786783318.000000
333578491000.000000,1752160160.966090,333808976403.000000
333678454000.000000,1752160160.982795,333825681438.000000
333711777000.000000,1752160160.999093,333841979515.000000
333745099000.000000,1752160161.152286,333995172559.000000
333911705000.000000,1752160161.169173,334012060388.000000
333945027000.000000,1752160161.206880,334049766503.000000
333978349000.000000,1752160161.343289,334186175790.000000
334011670000.000000,1752160161.359701,334202588421.000000
334144954000.000000,1752160161.376470,334219356807.000000
334178277000.000000,1752160161.507084,334349970900.000000
334211599000.000000,1752160161.529103,334371989691.000000
334311562000.000000,1752160161.550964,334393850427.000000
334344883000.000000,1752160161.676933,334519820128.000000
334378205000.000000,1752160161.693338,334536225055.000000
334478168000.000000,1752160161.710171,334553057885.000000
334511490000.000000,1752160161.853485,334696372206.000000
334544812000.000000,1752160161.860083,334702969336.000000
334644775000.000000,1752160161.876828,334719714908.000000
334678097000.000000,1752160162.075993,334918880029.000000
334711419000.000000,1752160162.092534,334935420307.000000
334811382000.000000,1752160162.114425,334957313117.000000
334844703000.000000,1752160162.130861,334973746933.000000
334878024000.000000,1752160162.274529,335117416787.000000
335044632000.000000,1752160162.292342,335135229662.000000
335077952000.000000,1752160162.407782,335250669017.000000
335111274000.000000,1752160162.424652,335267539143.000000
335144595000.000000,1752160162.451643,335294530026.000000
335244559000.000000,1752160162.613930,335456816672.000000
335277882000.000000,1752160162.635666,335478553780.000000
335377846000.000000,1752160162.657234,335500120316.000000
335411166000.000000,1752160162.673562,335516448467.000000
335444488000.000000,1752160162.850775,335693662890.000000
335577774000.000000,1752160162.878345,335721232637.000000
335611095000.000000,1752160162.894461,335737347623.000000
335644416000.000000,1752160163.061534,335904420844.000000
335677739000.000000,1752160163.083303,335926189989.000000
335811023000.000000,1752160163.104887,335947773600.000000
335844344000.000000,1752160163.121738,335964624485.000000
335877666000.000000,1752160163.353097,336195985227.000000
336044272000.000000,1752160163.380322,336223208496.000000
336077594000.000000,1752160163.397100,336239986642.000000
336110916000.000000,1752160163.413383,336256269941.000000
336177557000.000000,1752160163.593341,336436229852.000000
336344165000.000000,1752160163.605220,336448106645.000000
336377487000.000000,1752160163.621687,336464575293.000000
336410808000.000000,1752160163.757721,336600608955.000000
336444128000.000000,1752160163.780176,336623062408.000000
336544093000.000000,1752160163.807989,336650876652.000000
336577414000.000000,1752160163.974681,336817568581.000000
336610737000.000000,1752160163.991203,336834091007.000000
336744022000.000000,1752160164.013437,336856323851.000000
336777343000.000000,1752160164.030143,336873029164.000000
336810665000.000000,1752160164.184399,337027286159.000000
336943950000.000000,1752160164.212417,337055303808.000000
336977271000.000000,1752160164.351488,337194375917.000000
337010592000.000000,1752160164.379412,337222298604.000000
337043914000.000000,1752160164.406337,337249224414.000000
337143878000.000000,1752160164.427348,337270234734.000000
337177200000.000000,1752160164.616331,337459218062.000000
337343804000.000000,1752160164.627924,337470811155.000000
337377127000.000000,1752160164.644514,337487401172.000000
337410448000.000000,1752160164.666093,337508978820.000000
337443770000.000000,1752160164.849612,337692499542.000000
337577054000.000000,1752160164.871846,337714733441.000000
337610376000.000000,1752160164.894243,337737129950.000000
337643698000.000000,1752160165.053564,337896451443.000000
337677020000.000000,1752160165.060631,337903518531.000000
337810304000.000000,1752160165.077280,337920167104.000000
337843626000.000000,1752160165.088448,337931335238.000000
337876948000.000000,1752160165.228107,338070994359.000000
338043554000.000000,1752160165.317710,338160598152.000000
338076878000.000000,1752160165.340030,338182916587.000000
338110196000.000000,1752160165.356600,338199486976.000000
338143518000.000000,1752160165.467950,338310839266.000000
338176840000.000000,1752160165.502166,338345054420.000000
338276803000.000000,1752160165.595899,338438786518.000000
338310126000.000000,1752160165.607753,338450639996.000000
338343447000.000000,1752160165.624024,338466910592.000000
338410089000.000000,1752160165.739942,338582829201.000000
338443410000.000000,1752160165.756507,338599394590.000000
338543375000.000000,1752160165.773465,338616352770.000000
338576697000.000000,1752160165.943897,338786784325.000000
338610019000.000000,1752160165.955832,338798719765.000000
338709981000.000000,1752160165.977693,338820580280.000000
338743303000.000000,1752160165.989129,338832015281.000000
338776626000.000000,1752160166.157660,339000547764.000000
338909910000.000000,1752160166.175008,339017894274.000000
338943232000.000000,1752160166.281839,339124726577.000000
338976553000.000000,1752160166.298693,339141579277.000000
339009875000.000000,1752160166.320392,339163279257.000000
339109838000.000000,1752160166.453471,339296359507.000000
339143161000.000000,1752160166.476341,339319228214.000000
339276445000.000000,1752160166.614496,339457384352.000000
339309767000.000000,1752160166.630849,339473735724.000000
339343091000.000000,1752160166.652092,339494979227.000000
339409730000.000000,1752160166.668641,339511527746.000000
339443053000.000000,1752160166.874225,339717112165.000000
339609657000.000000,1752160166.896179,339739066642.000000
339642980000.000000,1752160166.912697,339755582901.000000
339676301000.000000,1752160166.929280,339772166586.000000
339709623000.000000,1752160167.082421,339925308149.000000
339842907000.000000,1752160167.109954,339952841229.000000
339876230000.000000,1752160167.126536,339969423618.000000
339909553000.000000,1752160167.218210,340061097387.000000
339942875000.000000,1752160167.240868,340083755041.000000
340042836000.000000,1752160167.361632,340204519040.000000
340076159000.000000,1752160167.378037,340220923764.000000
340109480000.000000,1752160167.395023,340237911352.000000
340209444000.000000,1752160167.522396,340365284357.000000
340242766000.000000,1752160167.539112,340381998955.000000
340342729000.000000,1752160167.661725,340504612931.000000
340376051000.000000,1752160167.678452,340521337955.000000
340409372000.000000,1752160167.706022,340548908492.000000
340476014000.000000,1752160167.819725,340662612379.000000
340509339000.000000,1752160167.846626,340689512552.000000
340609299000.000000,1752160167.867988,340710875396.000000
340642622000.000000,1752160167.975391,340818278721.000000
340675944000.000000,1752160167.997806,340840692850.000000
340775906000.000000,1752160168.014573,340857459559.000000
340809229000.000000,1752160168.178372,341021260147.000000
340842551000.000000,1752160168.210382,341053268377.000000
340975835000.000000,1752160168.226958,341069844624.000000
341009157000.000000,1752160168.400584,341243471940.000000
341042478000.000000,1752160168.422598,341265484296.000000
341142442000.000000,1752160168.438934,341281819860.000000
341175764000.000000,1752160168.455754,341298640457.000000
341209085000.000000,1752160168.599079,341441965877.000000
341375691000.000000,1752160168.620778,341463665773.000000
341409013000.000000,1752160168.750484,341593371803.000000
341442336000.000000,1752160168.768064,341610951243.000000
341475657000.000000,1752160168.779760,341622646450.000000
341575619000.000000,1752160168.900420,341743307114.000000
341608942000.000000,1752160168.917238,341760125933.000000
341708907000.000000,1752160169.050543,341893430517.000000
341742227000.000000,1752160169.062176,341905061817.000000
341775548000.000000,1752160169.079015,341921901155.000000
341842190000.000000,1752160169.090495,341933381957.000000
341908835000.000000,1752160169.265285,342108172279.000000
342008797000.000000,1752160169.281911,342124798415.000000
342042118000.000000,1752160169.298236,342141122776.000000
342075440000.000000,1752160169.411924,342254811663.000000
342108762000.000000,1752160169.433845,342276731334.000000
342208725000.000000,1752160169.592946,342435833103.000000
342242047000.000000,1752160169.609670,342452557275.000000
342275368000.000000,1752160169.635841,342478726901.000000
342375332000.000000,1752160169.662904,342505789868.000000
342408654000.000000,1752160169.828997,342671884914.000000
342575260000.000000,1752160169.851167,342694054342.000000
342608582000.000000,1752160169.868210,342711097158.000000
342641903000.000000,1752160169.981799,342824686195.000000
342675227000.000000,1752160170.009937,342852824669.000000
342775189000.000000,1752160170.031790,342874677416.000000
342808512000.000000,1752160170.170492,343013379311.000000
342841833000.000000,1752160170.187260,343030146612.000000
342975117000.000000,1752160170.209192,343052079487.000000
343008440000.000000,1752160170.343613,343186499947.000000
343041761000.000000,1752160170.366049,343208937243.000000
343141725000.000000,1752160170.388473,343231360187.000000
343175046000.000000,1752160170.489378,343332265397.000000
343208367000.000000,1752160170.511182,343354069273.000000
343341652000.000000,1752160170.655930,343498818141.000000
343374975000.000000,1752160170.672782,343515669255.000000
343408299000.000000,1752160170.689342,343532229003.000000
343474937000.000000,1752160170.854697,343697584334.000000
343508261000.000000,1752160170.876846,343719733096.000000
343608226000.000000,1752160170.898303,343741188791.000000
343641546000.000000,1752160170.915018,343757904166.000000
343674867000.000000,1752160171.100266,343943152950.000000
343841473000.000000,1752160171.117031,343959918065.000000
343874795000.000000,1752160171.139303,343982190066.000000
343908116000.000000,1752160171.257052,344099939965.000000
343941439000.000000,1752160171.274148,344117035189.000000
344041401000.000000,1752160171.384413,344227300668.000000
344074723000.000000,1752160171.401093,344243980433.000000
344108045000.000000,1752160171.423068,344265956159.000000
344208007000.000000,1752160171.575069,344417956227.000000
344241330000.000000,1752160171.591573,344434461216.000000
344341293000.000000,1752160171.623600,344466486223.000000
344374615000.000000,1752160171.645075,344487961269.000000
344407938000.000000,1752160171.827773,344670660488.000000
344574543000.000000,1752160171.844350,344687236624.000000
344607865000.000000,1752160171.944058,344786945088.000000
344641187000.000000,1752160171.966187,344809074183.000000
344674508000.000000,1752160171.982680,344825566727.000000
344774471000.000000,1752160172.110532,344953419147.000000
344807793000.000000,1752160172.132630,344975517761.000000
344941078000.000000,1752160172.212225,345055112497.000000
344974400000.000000,1752160172.233949,345076836448.000000
345007722000.000000,1752160172.250472,345093359492.000000
345041042000.000000,1752160172.383175,345226062805.000000
345074365000.000000,1752160172.415794,345258681768.000000
345207651000.000000,1752160172.583054,345425941634.000000
345240974000.000000,1752160172.605726,345448613353.000000
345274294000.000000,1752160172.622487,345465373895.000000
345374257000.000000,1752160172.638765,345481651349.000000
345407580000.000000,1752160172.851717,345694605057.000000
345574186000.000000,1752160172.868534,345711420338.000000
345607507000.000000,1752160172.900604,345743490808.000000
345640830000.000000,1752160173.050985,345893873319.000000
345674151000.000000,1752160173.068088,345910974801.000000
345840757000.000000,1752160173.084841,345927728917.000000
345874078000.000000,1752160173.229287,346072174288.000000
345907400000.000000,1752160173.240861,346083748423.000000
346007363000.000000,1752160173.257770,346100657463.000000
346040687000.000000,1752160173.381485,346224373483.000000
346074007000.000000,1752160173.408476,346251363655.000000
346173971000.000000,1752160173.424984,346267871329.000000
346207293000.000000,1752160173.543179,346386065798.000000
346240615000.000000,1752160173.570573,346413460151.000000
346340577000.000000,1752160173.587127,346430014750.000000
346373900000.000000,1752160173.762527,346605414251.000000
346407221000.000000,1752160173.789103,346631990150.000000
346507183000.000000,1752160173.810604,346653490493.000000
346540505000.000000,1752160173.826917,346669803909.000000
346573827000.000000,1752160174.004010,346846897225.000000
346740433000.000000,1752160174.015813,346858700209.000000
346773755000.000000,1752160174.032624,346875510750.000000
346807077000.000000,1752160174.192791,347035678026.000000
346840397000.000000,1752160174.209362,347052248681.000000
346940361000.000000,1752160174.225798,347068684689.000000
346973684000.000000,1752160174.252833,347095720287.000000
347007005000.000000,1752160174.433847,347276734209.000000
347173612000.000000,1752160174.450377,347293264457.000000
347206935000.000000,1752160174.473182,347316068841.000000
347273577000.000000,1752160174.654981,347497868328.000000
347306899000.000000,1752160174.676766,347519653242.000000
347406861000.000000,1752160174.699342,347542229128.000000
347473504000.000000,1752160174.824004,347666891268.000000
347506826000.000000,1752160174.840616,347683502848.000000
347606790000.000000,1752160174.857158,347700045874.000000
347640113000.000000,1752160175.027524,347870411910.000000
347673434000.000000,1752160175.049486,347892373007.000000
347773395000.000000,1752160175.071127,347914013829.000000
347806719000.000000,1752160175.092173,347935060325.000000
347840040000.000000,1752160175.214965,348057852781.000000
348039968000.000000,1752160175.314932,348157820371.000000
348073290000.000000,1752160175.331923,348174810651.000000
348106610000.000000,1752160175.353384,348196272087.000000
348139932000.000000,1752160175.491307,348334195046.000000
348173254000.000000,1752160175.513192,348356078570.000000
348273218000.000000,1752160175.529565,348372451542.000000
348306539000.000000,1752160175.728518,348571405437.000000
348339862000.000000,1752160175.744916,348587802557.000000
348439824000.000000,1752160175.771366,348614252420.000000
348473148000.000000,1752160175.940456,348783342915.000000
348506468000.000000,1752160175.957212,348800098493.000000
348673073000.000000,1752160175.973401,348816288004.000000
348706396000.000000,1752160175.989934,348832820956.000000
348739721000.000000,1752160176.155812,348998699337.000000
348939645000.000000,1752160176.172762,349015649210.000000
348972967000.000000,1752160176.283747,349126635182.000000
349006289000.000000,1752160176.300351,349143238540.000000
349039610000.000000,1752160176.316964,349159850917.000000
349106252000.000000,1752160176.439931,349282819334.000000
349139574000.000000,1752160176.456761,349299648504.000000
349239537000.000000,1752160176.473535,349316422101.000000
349272859000.000000,1752160176.629890,349472778159.000000
349306181000.000000,1752160176.646638,349489524534.000000
349406144000.000000,1752160176.674432,349517319124.000000
349439466000.000000,1752160176.812701,349655588265.000000
349472789000.000000,1752160176.839926,349682812972.000000
349572751000.000000,1752160176.856120,349699006205.000000
349606073000.000000,1752160176.979967,349822853631.000000
349639395000.000000,1752160177.002249,349845135483.000000
349772679000.000000,1752160177.018683,349861569640.000000
349806002000.000000,1752160177.153100,349995988193.000000
