Sensor Timestamp (ns), time.time(), time.perf_counter_ns()
4434512943000.000000,1752164261.768749,4434611634819.000000
4434546265000.000000,1752164261.892058,4434734946029.000000
4434579587000.000000,1752164261.903482,4434746369258.000000
4434712871000.000000,1752164262.026311,4434869198399.000000
4434746194000.000000,1752164262.043421,4434886307881.000000
4434779514000.000000,1752164262.059809,4434902695835.000000
4434846157000.000000,1752164262.191994,4435034881505.000000
4434879479000.000000,1752164262.208691,4435051578195.000000
4434979443000.000000,1752164262.224763,4435067650022.000000
4435012764000.000000,1752164262.327797,4435170684469.000000
4435046086000.000000,1752164262.339801,4435182688062.000000
4435146050000.000000,1752164262.450630,4435293519239.000000
4435179372000.000000,1752164262.462422,4435305309853.000000
4435212694000.000000,1752164262.474765,4435317652850.000000
4435279341000.000000,1752164262.620217,4435463106044.000000
4435312658000.000000,1752164262.637538,4435480425043.000000
4435412623000.000000,1752164262.654814,4435497702690.000000
4435445947000.000000,1752164262.805208,4435648095849.000000
4435479266000.000000,1752164262.811673,4435654559317.000000
4435612551000.000000,1752164262.938944,4435781831947.000000
4435645871000.000000,1752164262.955970,4435798857708.000000
4435679194000.000000,1752164262.973112,4435815998764.000000
4435712513000.000000,1752164262.989467,4435832353885.000000
4435745835000.000000,1752164263.085668,4435928554701.000000
4435912441000.000000,1752164263.199217,4436042104053.000000
4435945764000.000000,1752164263.216349,4436059235924.000000
4435979083000.000000,1752164263.237934,4436080820507.000000
4436012407000.000000,1752164263.389343,4436232230525.000000
4436079050000.000000,1752164263.410986,4436253872755.000000
4436179014000.000000,1752164263.433312,4436276199293.000000
4436212335000.000000,1752164263.563766,4436406654278.000000
4436245657000.000000,1752164263.585567,4436428453450.000000
4436345620000.000000,1752164263.602168,4436445055327.000000
4436378942000.000000,1752164263.705760,4436548648083.000000
4436412264000.000000,1752164263.732643,4436575530812.000000
4436545549000.000000,1752164263.863433,4436706320441.000000
4436578870000.000000,1752164263.885484,4436728369797.000000
4436612191000.000000,1752164263.907230,4436750116803.000000
4436678833000.000000,1752164263.994512,4436837399771.000000
4436712156000.000000,1752164264.021429,4436864317111.000000
4436812119000.000000,1752164264.118083,4436960970756.000000
4436845441000.000000,1752164264.134583,4436977469912.000000
4436878762000.000000,1752164264.155973,4436998861515.000000
4436978727000.000000,1752164264.262753,4437105640125.000000
4437012048000.000000,1752164264.279493,4437122380500.000000
4437078690000.000000,1752164264.400655,4437243542326.000000
4437112014000.000000,1752164264.417261,4437260147332.000000
4437145334000.000000,1752164264.433842,4437276729284.000000
4437211976000.000000,1752164264.562248,4437405136254.000000
4437245298000.000000,1752164264.578966,4437421853388.000000
4437345261000.000000,1752164264.606766,4437449653071.000000
4437378584000.000000,1752164264.755341,4437598227953.000000
4437411906000.000000,1752164264.767220,4437610107307.000000
4437545190000.000000,1752164264.778746,4437621632479.000000
4437578511000.000000,1752164264.918931,4437761818007.000000
4437611834000.000000,1752164264.945765,4437788651755.000000
4437711796000.000000,1752164264.962303,4437805191022.000000
4437745119000.000000,1752164265.068633,4437911519489.000000
4437778442000.000000,1752164265.095702,4437938589531.000000
4437878404000.000000,1752164265.112560,4437955447183.000000
4437911727000.000000,1752164265.262844,4438105731880.000000
4437945047000.000000,1752164265.280257,4438123145137.000000
4438045013000.000000,1752164265.297456,4438140342507.000000
4438078336000.000000,1752164265.483493,4438326379875.000000
4438111657000.000000,1752164265.510286,4438353173365.000000
4438211619000.000000,1752164265.527105,4438369991406.000000
4438244939000.000000,1752164265.548681,4438391567155.000000
4438311582000.000000,1752164265.687844,4438530730676.000000
4438478189000.000000,1752164265.715076,4438557963402.000000
4438511512000.000000,1752164265.839683,4438682570690.000000
4438544832000.000000,1752164265.856256,4438699143104.000000
4438578153000.000000,1752164265.873351,4438716237143.000000
4438644795000.000000,1752164265.889674,4438732561800.000000
4438711440000.000000,1752164266.094752,4438937639112.000000
4438811403000.000000,1752164266.111350,4438954236692.000000
4438844724000.000000,1752164266.133105,4438975991643.000000
4438878045000.000000,1752164266.280864,4439123752090.000000
4438944689000.000000,1752164266.297524,4439140411318.000000
4439077972000.000000,1752164266.314285,4439157171990.000000
4439111295000.000000,1752164266.453198,4439296086531.000000
4439144617000.000000,1752164266.469935,4439312822425.000000
4439244581000.000000,1752164266.486180,4439329067343.000000
4439277902000.000000,1752164266.591898,4439434785316.000000
4439311225000.000000,1752164266.608660,4439451546099.000000
4439411188000.000000,1752164266.747787,4439590674676.000000
4439444510000.000000,1752164266.775436,4439618322600.000000
4439477830000.000000,1752164266.791893,4439634780053.000000
4439577795000.000000,1752164266.900826,4439743713177.000000
4439611116000.000000,1752164266.917569,4439760455904.000000
4439711079000.000000,1752164267.020342,4439863229094.000000
4439744403000.000000,1752164267.036896,4439879782212.000000
4439777723000.000000,1752164267.074777,4439917664823.000000
4439877688000.000000,1752164267.285583,4440128469369.000000
4439911009000.000000,1752164267.302168,4440145055487.000000
4440010973000.000000,1752164267.323758,4440166645125.000000
4440044297000.000000,1752164267.345706,4440188591500.000000
4440077616000.000000,1752164267.515559,4440358445746.000000
4440277543000.000000,1752164267.543069,4440385956116.000000
4440310867000.000000,1752164267.564893,4440407779419.000000
4440344188000.000000,1752164267.671889,4440514776804.000000
4440377508000.000000,1752164267.694318,4440537205618.000000
4440477472000.000000,1752164267.784566,4440627452610.000000
4440510794000.000000,1752164267.801283,4440644171208.000000
4440544118000.000000,1752164267.823382,4440666268488.000000
4440610758000.000000,1752164267.928023,4440770910473.000000
4440644081000.000000,1752164267.945025,4440787911605.000000
4440744043000.000000,1752164268.073396,4440916283075.000000
4440777367000.000000,1752164268.090117,4440933002988.000000
4440810687000.000000,1752164268.116963,4440959850088.000000
4440877330000.000000,1752164268.138690,4440981576687.000000
4440943973000.000000,1752164268.327620,4441170508247.000000
4441077257000.000000,1752164268.339851,4441182738800.000000
4441110579000.000000,1752164268.356433,4441199319844.000000
4441143900000.000000,1752164268.454535,4441297423677.000000
4441177223000.000000,1752164268.471336,4441314224126.000000
4441277186000.000000,1752164268.601498,4441444385391.000000
4441310508000.000000,1752164268.623837,4441466724095.000000
4441343830000.000000,1752164268.640363,4441483249307.000000
4441377150000.000000,1752164268.757012,4441599901495.000000
4441443793000.000000,1752164268.773626,4441616512632.000000
4441543757000.000000,1752164268.790135,4441633022713.000000
4441577080000.000000,1752164268.929042,4441771929570.000000
4441610402000.000000,1752164268.945531,4441788417392.000000
4441743686000.000000,1752164269.091402,4441934289156.000000
4441777008000.000000,1752164269.108164,4441951051938.000000
4441810329000.000000,1752164269.125064,4441967951571.000000
4441910291000.000000,1752164269.261245,4442104132661.000000
4441943616000.000000,1752164269.282980,4442125867038.000000
4442043578000.000000,1752164269.315959,4442158845869.000000
4442076900000.000000,1752164269.416345,4442259231362.000000
4442110222000.000000,1752164269.449497,4442292384061.000000
4442243506000.000000,1752164269.571096,4442413983012.000000
4442276828000.000000,1752164269.609422,4442452309229.000000
4442310149000.000000,1752164269.625834,4442468720071.000000
4442376791000.000000,1752164269.647506,4442490393189.000000
4442410112000.000000,1752164269.761046,4442603933319.000000
4442576722000.000000,1752164269.921712,4442764599312.000000
4442610044000.000000,1752164269.949674,4442792560548.000000
4442643363000.000000,1752164269.971734,4442814620940.000000
4442676684000.000000,1752164269.987676,4442830563065.000000
4442743327000.000000,1752164270.140801,4442983688417.000000
4442943256000.000000,1752164270.157464,4443000350386.000000
4442976579000.000000,1752164270.313329,4443156216690.000000
4443009900000.000000,1752164270.336042,4443178929575.000000
4443043220000.000000,1752164270.363396,4443206283966.000000
4443143186000.000000,1752164270.486291,4443329178162.000000
4443176508000.000000,1752164270.508910,4443351796270.000000
4443276469000.000000,1752164270.525381,4443368267408.000000
4443309792000.000000,1752164270.636022,4443478908902.000000
4443343113000.000000,1752164270.663755,4443506642844.000000
4443443077000.000000,1752164270.754529,4443597416812.000000
4443476398000.000000,1752164270.766078,4443608964761.000000
4443509720000.000000,1752164270.782990,4443625877505.000000
4443576363000.000000,1752164270.941569,4443784456002.000000
4443609684000.000000,1752164270.964265,4443807151536.000000
4443709646000.000000,1752164270.985597,4443828483751.000000
4443742970000.000000,1752164271.126320,4443969207421.000000
4443776291000.000000,1752164271.158493,4444001379223.000000
4443909576000.000000,1752164271.180623,4444023510096.000000
4443942898000.000000,1752164271.313412,4444156298815.000000
4443976220000.000000,1752164271.330040,4444172927470.000000
4444109504000.000000,1752164271.341708,4444184594399.000000
4444142827000.000000,1752164271.494998,4444337885805.000000
4444176149000.000000,1752164271.511752,4444354638829.000000
4444276112000.000000,1752164271.544368,4444387255552.000000
4444309434000.000000,1752164271.641806,4444484693929.000000
4444342755000.000000,1752164271.653944,4444496835928.000000
4444476041000.000000,1752164271.800263,4444643149668.000000
4444509362000.000000,1752164271.822137,4444665024599.000000
4444542683000.000000,1752164271.834594,4444677481243.000000
4444576005000.000000,1752164271.856146,4444699033159.000000
4444642646000.000000,1752164271.987179,4444830066545.000000
4444775932000.000000,1752164272.004200,4444847086880.000000
4444809255000.000000,1752164272.141870,4444984756806.000000
4444842575000.000000,1752164272.158652,4445001538885.000000
4444875897000.000000,1752164272.175116,4445018003374.000000
4444942541000.000000,1752164272.191654,4445034541141.000000
4444975861000.000000,1752164272.381721,4445224608114.000000
4445142468000.000000,1752164272.398527,4445241413766.000000
4445175789000.000000,1752164272.420257,4445263143606.000000
4445209111000.000000,1752164272.554281,4445397168460.000000
4445242433000.000000,1752164272.576042,4445418928633.000000
4445342397000.000000,1752164272.597991,4445440878230.000000
4445375718000.000000,1752164272.694208,4445537095232.000000
4445409040000.000000,1752164272.711005,4445553891551.000000
4445509003000.000000,1752164272.877111,4445719999319.000000
4445542325000.000000,1752164272.904339,4445747226341.000000
4445575646000.000000,1752164272.920657,4445763543776.000000
4445675610000.000000,1752164272.936582,4445779468549.000000
4445708932000.000000,1752164273.105533,4445948421249.000000
4445875538000.000000,1752164273.122725,4445965611972.000000
4445908860000.000000,1752164273.139618,4445982505216.000000
4445942182000.000000,1752164273.276978,4446119865034.000000
4445975503000.000000,1752164273.299533,4446142420365.000000
4446042144000.000000,1752164273.318662,4446161549437.000000
4446075466000.000000,1752164273.412623,4446255510296.000000
4446108787000.000000,1752164273.440161,4446283048889.000000
4446242074000.000000,1752164273.563989,4446406875963.000000
4446275395000.000000,1752164273.586220,4446429107705.000000
4446308716000.000000,1752164273.608248,4446451135005.000000
4446375359000.000000,1752164273.766737,4446609624096.000000
4446408681000.000000,1752164273.783753,4446626640987.000000
4446541965000.000000,1752164273.806099,4446648986765.000000
4446575287000.000000,1752164273.973303,4446816190058.000000
4446608609000.000000,1752164274.000472,4446843358469.000000
4446708573000.000000,1752164274.016733,4446859619683.000000
4446741894000.000000,1752164274.033087,4446875972692.000000
4446775215000.000000,1752164274.175853,4447018740434.000000
4446975144000.000000,1752164274.208302,4447051191621.000000
4447008467000.000000,1752164274.376024,4447218911038.000000
4447041788000.000000,1752164274.387872,4447230759670.000000
4447075109000.000000,1752164274.399609,4447242496155.000000
4447175072000.000000,1752164274.426568,4447269454365.000000
4447208394000.000000,1752164274.608273,4447451160094.000000
4447341678000.000000,1752164274.620482,4447463368981.000000
4447375001000.000000,1752164274.637142,4447480029561.000000
4447408322000.000000,1752164274.776501,4447619388247.000000
4447441643000.000000,1752164274.792951,4447635837810.000000
4447541607000.000000,1752164274.809662,4447652549001.000000
4447608250000.000000,1752164274.960827,4447803714115.000000
4447641573000.000000,1752164274.972790,4447815676430.000000
4447741535000.000000,1752164274.994792,4447837679045.000000
4447774858000.000000,1752164275.105519,4447948406354.000000
4447808180000.000000,1752164275.138260,4447981147298.000000
4447908143000.000000,1752164275.256967,4448099854465.000000
4447941464000.000000,1752164275.273431,4448116318139.000000
4447974786000.000000,1752164275.300444,4448143330348.000000
4448108071000.000000,1752164275.408714,4448251601609.000000
4448141393000.000000,1752164275.437196,4448280084303.000000
4448241357000.000000,1752164275.526814,4448369701227.000000
4448274680000.000000,1752164275.543485,4448386372955.000000
4448308001000.000000,1752164275.571066,4448413952621.000000
4448374643000.000000,1752164275.703817,4448546704470.000000
4448407964000.000000,1752164275.720492,4448563379587.000000
4448507927000.000000,1752164275.732830,4448575716454.000000
4448541250000.000000,1752164275.875678,4448718564583.000000
4448574571000.000000,1752164275.898080,4448740966583.000000
4448641214000.000000,1752164275.914728,4448757614274.000000
4448674536000.000000,1752164275.931518,4448774404260.000000
4448707857000.000000,1752164276.015290,4448858177858.000000
4448874462000.000000,1752164276.162799,4449005686475.000000
4448907783000.000000,1752164276.184948,4449027835384.000000
4448941105000.000000,1752164276.302923,4449145811096.000000
4448974426000.000000,1752164276.324677,4449167564306.000000
4449041071000.000000,1752164276.341622,4449184508309.000000
4449141033000.000000,1752164276.512127,4449355014345.000000
4449174355000.000000,1752164276.539187,4449382074276.000000
4449274319000.000000,1752164276.555761,4449398648653.000000
4449307641000.000000,1752164276.762638,4449605526130.000000
4449340963000.000000,1752164276.779494,4449622380263.000000
4449474247000.000000,1752164276.801207,4449644093159.000000
4449507570000.000000,1752164276.823070,4449665956257.000000
4449574211000.000000,1752164276.928778,4449771665508.000000
4449774140000.000000,1752164277.044059,4449886946138.000000
4449807462000.000000,1752164277.061253,4449904140101.000000
4449840784000.000000,1752164277.158187,4450001073743.000000
4449874105000.000000,1752164277.174594,4450017480307.000000
4449907426000.000000,1752164277.201729,4450044616589.000000
4450007391000.000000,1752164277.325221,4450168108501.000000
4450040713000.000000,1752164277.342075,4450184961245.000000
4450140676000.000000,1752164277.489544,4450332431103.000000
4450173998000.000000,1752164277.511081,4450353966575.000000
4450207323000.000000,1752164277.538489,4450381376243.000000
4450273961000.000000,1752164277.554852,4450397738344.000000
4450340605000.000000,1752164277.703172,4450546058989.000000
4450473890000.000000,1752164277.730471,4450573357528.000000
4450507212000.000000,1752164277.847620,4450690507416.000000
4450540533000.000000,1752164277.875618,4450718504299.000000
4450573855000.000000,1752164277.897377,4450740263602.000000
4450673819000.000000,1752164278.050652,4450893539897.000000
4450707141000.000000,1752164278.068341,4450911227299.000000
4450840425000.000000,1752164278.079704,4450922590177.000000
4450873747000.000000,1752164278.215724,4451058611102.000000
4450907069000.000000,1752164278.243335,4451086221620.000000
4451007033000.000000,1752164278.259989,4451102875977.000000
4451040354000.000000,1752164278.382519,4451225406696.000000
4451073675000.000000,1752164278.404938,4451247824862.000000
4451173638000.000000,1752164278.437569,4451280455585.000000
4451206961000.000000,1752164278.576894,4451419780807.000000
4451240283000.000000,1752164278.593669,4451436556905.000000
4451340246000.000000,1752164278.620924,4451463810982.000000
4451406887000.000000,1752164278.772631,4451615518015.000000
4451440211000.000000,1752164278.789433,4451632320205.000000
4451540174000.000000,1752164278.811160,4451654046990.000000
4451606817000.000000,1752164278.998597,4451841484046.000000
4451640139000.000000,1752164279.010183,4451853069533.000000
4451740102000.000000,1752164279.027040,4451869926388.000000
4451773424000.000000,1752164279.043406,4451886292749.000000
4451806745000.000000,1752164279.180443,4452023330145.000000
4451973351000.000000,1752164279.202752,4452045638886.000000
4452006674000.000000,1752164279.319559,4452162447055.000000
4452039997000.000000,1752164279.341521,4452184407393.000000
4452073316000.000000,1752164279.363572,4452206458396.000000
4452139958000.000000,1752164279.487365,4452330253082.000000
4452173280000.000000,1752164279.509718,4452352605157.000000
4452306564000.000000,1752164279.620440,4452463327706.000000
4452339888000.000000,1752164279.648274,4452491161184.000000
4452373208000.000000,1752164279.680843,4452523729556.000000
4452439850000.000000,1752164279.846516,4452689403050.000000
4452473172000.000000,1752164279.863412,4452706299220.000000
4452606457000.000000,1752164279.874975,4452717861466.000000
4452639779000.000000,1752164279.988509,4452831396707.000000
4452673101000.000000,1752164280.010553,4452853439155.000000
4452806386000.000000,1752164280.148486,4452991374022.000000
4452839708000.000000,1752164280.170582,4453013468525.000000
4452873029000.000000,1752164280.197644,4453040532030.000000
4452972992000.000000,1752164280.368801,4453211687892.000000
4453006314000.000000,1752164280.396145,4453239032079.000000
4453106279000.000000,1752164280.417609,4453260495496.000000
4453139600000.000000,1752164280.434423,4453277309186.000000
4453172922000.000000,1752164280.654547,4453497434446.000000
4453372852000.000000,1752164280.667195,4453510081736.000000
4453406172000.000000,1752164280.684086,4453526971369.000000
4453439494000.000000,1752164280.816228,4453659115854.000000
4453472815000.000000,1752164280.833072,4453675958969.000000
4453606100000.000000,1752164280.860261,4453703148121.000000
4453639422000.000000,1752164280.981023,4453823911099.000000
4453672743000.000000,1752164280.992824,4453835710805.000000
4453772708000.000000,1752164281.004623,4453847510253.000000
4453806029000.000000,1752164281.108881,4453951767890.000000
4453839351000.000000,1752164281.125912,4453968798595.000000
4453939314000.000000,1752164281.266422,4454109309009.000000
4453972637000.000000,1752164281.282983,4454125869627.000000
4454005957000.000000,1752164281.299909,4454142796723.000000
4454072599000.000000,1752164281.316382,4454159269193.000000
4454105922000.000000,1752164281.409376,4454252263693.000000
4454239207000.000000,1752164281.569460,4454412348155.000000
4454272528000.000000,1752164281.591552,4454434439639.000000
4454305849000.000000,1752164281.613343,4454456229590.000000
4454339171000.000000,1752164281.630044,4454472929799.000000
4454405813000.000000,1752164281.789264,4454632151604.000000
4454572420000.000000,1752164281.796392,4454639279435.000000
4454605743000.000000,1752164281.924706,4454767592794.000000
4454639065000.000000,1752164281.940821,4454783708343.000000
4454672384000.000000,1752164281.957601,4454800487866.000000
4454772349000.000000,1752164282.120338,4454963225689.000000
4454805670000.000000,1752164282.144047,4454986936249.000000
4454905634000.000000,1752164282.163472,4455006360280.000000
4454938956000.000000,1752164282.323314,4455166201986.000000
4454972278000.000000,1752164282.345740,4455188627448.000000
4455072242000.000000,1752164282.372596,4455215482604.000000
4455105563000.000000,1752164282.389079,4455231965778.000000
4455138886000.000000,1752164282.556364,4455399251663.000000
4455338812000.000000,1752164282.583514,4455426401926.000000
4455372134000.000000,1752164282.744067,4455586953587.000000
4455405456000.000000,1752164282.755622,4455598509000.000000
4455438777000.000000,1752164282.757013,4455599899300.000000
4455538743000.000000,1752164282.778198,4455621084072.000000
4455572062000.000000,1752164282.946937,4455789824570.000000
4455705347000.000000,1752164282.968953,4455811840259.000000
4455738669000.000000,1752164282.990732,4455833618914.000000
4455771992000.000000,1752164283.142494,4455985381151.000000
4455805312000.000000,1752164283.159372,4456002259210.000000
4455905276000.000000,1752164283.192004,4456034890192.000000
4455938599000.000000,1752164283.367582,4456210468895.000000
4455971919000.000000,1752164283.389211,4456232097792.000000
4456105203000.000000,1752164283.431939,4456274825424.000000
4456138526000.000000,1752164283.448306,4456291192100.000000
4456171847000.000000,1752164283.627691,4456470577706.000000
4456371774000.000000,1752164283.649438,4456492325584.000000
4456405097000.000000,1752164283.666246,4456509133440.000000
4456438418000.000000,1752164283.817748,4456660635494.000000
4456471740000.000000,1752164283.839947,4456682833274.000000
4456605024000.000000,1752164283.862370,4456705257088.000000
4456638346000.000000,1752164283.950212,4456793100087.000000
4456671672000.000000,1752164283.962116,4456805003200.000000
4456771633000.000000,1752164284.106292,4456949178593.000000
4456804955000.000000,1752164284.128490,4456971377428.000000
4456838275000.000000,1752164284.144792,4456987678715.000000
4456904917000.000000,1752164284.176831,4457019717500.000000
4456938239000.000000,1752164284.366158,4457209045610.000000
4457104847000.000000,1752164284.388824,4457231711311.000000
4457138168000.000000,1752164284.485499,4457328386548.000000
4457171488000.000000,1752164284.497641,4457340527677.000000
4457204812000.000000,1752164284.519332,4457362219073.000000
4457304774000.000000,1752164284.624047,4457466934242.000000
4457338097000.000000,1752164284.646047,4457488934098.000000
4457438060000.000000,1752164284.793309,4457636196921.000000
4457471382000.000000,1752164284.820166,4457663054502.000000
4457504703000.000000,1752164284.837164,4457680050708.000000
4457604666000.000000,1752164284.958927,4457801813286.000000
4457637989000.000000,1752164284.976098,4457818984398.000000
4457737951000.000000,1752164284.993110,4457835997400.000000
4457771274000.000000,1752164285.114972,4457957860033.000000
4457804595000.000000,1752164285.126787,4457969674554.000000
4457937880000.000000,1752164285.261833,4458104720452.000000
4457971202000.000000,1752164285.278272,4458121159257.000000
4458004524000.000000,1752164285.295133,4458138020020.000000
4458104488000.000000,1752164285.422985,4458265872199.000000
4458137809000.000000,1752164285.434460,4458277346483.000000
4458237773000.000000,1752164285.609726,4458452615023.000000
4458271095000.000000,1752164285.626848,4458469735709.000000
4458304416000.000000,1752164285.644589,4458487476277.000000
4458371058000.000000,1752164285.671858,4458514745206.000000
4458437702000.000000,1752164285.813079,4458655965853.000000
4458604308000.000000,1752164285.829704,4458672590840.000000
4458637629000.000000,1752164285.955455,4458798342079.000000
4458670952000.000000,1752164285.967262,4458810149230.000000
4458704273000.000000,1752164285.978880,4458821767401.000000
4458737594000.000000,1752164286.107607,4458950494072.000000
4458804239000.000000,1752164286.139670,4458982557171.000000
4458904201000.000000,1752164286.162011,4459004898227.000000
4458937522000.000000,1752164286.280429,4459123316600.000000
4458970844000.000000,1752164286.292218,4459135105825.000000
4459070808000.000000,1752164286.397290,4459240177102.000000
4459104130000.000000,1752164286.418893,4459261781703.000000
4459137452000.000000,1752164286.435620,4459278506930.000000
4459237415000.000000,1752164286.597418,4459440305781.000000
4459270737000.000000,1752164286.625272,4459468159074.000000
4459370700000.000000,1752164286.642133,4459485019633.000000
4459404022000.000000,1752164286.760679,4459603566598.000000
4459437344000.000000,1752164286.772294,4459615181270.000000
4459570628000.000000,1752164286.932228,4459775115011.000000
4459603952000.000000,1752164286.949065,4459791952774.000000
4459637272000.000000,1752164286.966026,4459808912499.000000
4459737236000.000000,1752164286.988119,4459831006854.000000
4459770557000.000000,1752164287.137450,4459980338339.000000
4459903842000.000000,1752164287.170239,4460013125783.000000
4459937164000.000000,1752164287.283868,4460126755930.000000
4459970486000.000000,1752164287.290375,4460133261360.000000
4460003807000.000000,1752164287.307257,4460150144753.000000
4460103771000.000000,1752164287.487658,4460330545144.000000
4460137093000.000000,1752164287.504330,4460347216946.000000
4460237057000.000000,1752164287.521003,4460363890082.000000
4460303698000.000000,1752164287.607256,4460450144116.000000
4460337021000.000000,1752164287.629831,4460472718188.000000
4460470306000.000000,1752164287.773666,4460616552807.000000
4460503627000.000000,1752164287.795939,4460638826104.000000
4460536949000.000000,1752164287.807468,4460650354702.000000
4460570269000.000000,1752164287.839190,4460682076472.000000
4460603591000.000000,1752164288.010473,4460853359943.000000
4460770198000.000000,1752164288.032993,4460875880553.000000
4460803520000.000000,1752164288.227736,4461070622198.000000
4460836841000.000000,1752164288.244586,4461087473387.000000
4460870163000.000000,1752164288.256183,4461099069280.000000
4460970127000.000000,1752164288.272667,4461115553899.000000
4461036769000.000000,1752164288.294223,4461137109167.000000
4461203375000.000000,1752164288.516615,4461359503514.000000
4461236697000.000000,1752164288.539074,4461381960921.000000
4461270018000.000000,1752164288.555822,4461398709000.000000
4461303342000.000000,1752164288.643779,4461486665868.000000
4461336662000.000000,1752164288.665877,4461508763445.000000
4461469947000.000000,1752164288.838602,4461681488290.000000
4461503270000.000000,1752164288.861028,4461703915493.000000
4461536590000.000000,1752164288.877026,4461719912006.000000
4461636553000.000000,1752164288.903430,4461746315759.000000
4461669876000.000000,1752164289.034048,4461876935353.000000
4461836483000.000000,1752164289.066875,4461909762314.000000
4461869805000.000000,1752164289.173965,4462016852495.000000
4461903127000.000000,1752164289.196514,4462039401808.000000
4461936448000.000000,1752164289.223034,4462065920782.000000
4462003091000.000000,1752164289.349108,4462191995277.000000
4462036412000.000000,1752164289.360800,4462203686262.000000
4462136375000.000000,1752164289.376977,4462219863607.000000
4462169697000.000000,1752164289.493175,4462336061708.000000
4462203020000.000000,1752164289.514842,4462357729419.000000
4462336305000.000000,1752164289.650863,4462493750474.000000
4462369627000.000000,1752164289.672586,4462515473184.000000
4462402947000.000000,1752164289.694999,4462537886813.000000
4462469588000.000000,1752164289.796681,4462639567738.000000
4462502912000.000000,1752164289.818747,4462661633852.000000
4462636195000.000000,1752164289.974108,4462816995754.000000
4462669518000.000000,1752164289.990973,4462833860665.000000
4462702839000.000000,1752164290.022850,4462865736563.000000
4462736160000.000000,1752164290.044169,4462887055204.000000
4462802802000.000000,1752164290.206997,4463049883470.000000
4462969411000.000000,1752164290.228722,4463071609477.000000
4463002733000.000000,1752164290.245625,4463088511665.000000
4463036053000.000000,1752164290.364447,4463207334534.000000
4463069374000.000000,1752164290.386777,4463229663738.000000
4463169338000.000000,1752164290.533782,4463376668841.000000
4463202661000.000000,1752164290.561183,4463404069861.000000
4463235983000.000000,1752164290.577284,4463420170429.000000
4463335945000.000000,1752164290.593834,4463436720677.000000
4463369267000.000000,1752164290.761245,4463604133208.000000
4463502552000.000000,1752164290.796173,4463639060129.000000
4463535874000.000000,1752164290.817637,4463660523712.000000
4463569197000.000000,1752164290.928196,4463771082930.000000
4463602518000.000000,1752164290.950282,4463793168322.000000
4463735801000.000000,1752164291.081420,4463924307058.000000
4463769123000.000000,1752164291.098246,4463941133396.000000
4463802445000.000000,1752164291.114885,4463957771439.000000
4463902409000.000000,1752164291.283102,4464125989480.000000
4463935732000.000000,1752164291.299905,4464142791837.000000
4464069016000.000000,1752164291.332667,4464175554373.000000
4464102338000.000000,1752164291.467472,4464310360422.000000
4464135660000.000000,1752164291.484530,4464327418331.000000
4464235623000.000000,1752164291.506574,4464349460427.000000
4464268945000.000000,1752164291.618654,4464461541943.000000
4464302266000.000000,1752164291.630287,4464473173929.000000
4464435551000.000000,1752164291.718219,4464561105631.000000
4464468874000.000000,1752164291.735088,4464577974820.000000
4464502194000.000000,1752164291.751867,4464594754639.000000
4464568837000.000000,1752164291.895927,4464738814070.000000
4464602159000.000000,1752164291.907791,4464750677350.000000
4464668800000.000000,1752164291.924675,4464767562742.000000
4464702121000.000000,1752164292.043359,4464886245724.000000
4464735443000.000000,1752164292.065472,4464908359060.000000
4464868728000.000000,1752164292.215809,4465058696553.000000
4464902051000.000000,1752164292.232796,4465075683000.000000
4464935373000.000000,1752164292.254534,4465097420673.000000
4465035335000.000000,1752164292.426564,4465269450711.000000
4465068658000.000000,1752164292.443660,4465286547879.000000
4465168621000.000000,1752164292.465924,4465308811121.000000
4465235266000.000000,1752164292.566612,4465409498944.000000
4465268585000.000000,1752164292.583325,4465426213894.000000
4465401870000.000000,1752164292.716588,4465559476923.000000
4465435193000.000000,1752164292.733496,4465576382963.000000
4465468513000.000000,1752164292.750215,4465593100376.000000
4465501834000.000000,1752164292.766478,4465609364182.000000
4465535156000.000000,1752164292.922360,4465765246615.000000
4465701763000.000000,1752164292.949635,4465792522155.000000
4465735084000.000000,1752164293.070639,4465913526094.000000
4465768406000.000000,1752164293.082254,4465925141765.000000
4465801727000.000000,1752164293.109607,4465952494915.000000
4465901691000.000000,1752164293.319823,4466162710578.000000
4465935014000.000000,1752164293.336184,4466179070550.000000
4466034976000.000000,1752164293.352565,4466195451152.000000
4466068299000.000000,1752164293.368903,4466211789365.000000
4466101620000.000000,1752164293.390385,4466233271134.000000
4466334869000.000000,1752164293.574410,4466417297672.000000
4466368191000.000000,1752164293.649588,4466492475344.000000
4466401512000.000000,1752164293.671503,4466514389775.000000
4466434835000.000000,1752164293.699043,4466541929849.000000
4466468156000.000000,1752164293.840265,4466683151773.000000
4466501478000.000000,1752164293.862695,4466705581606.000000
4466601441000.000000,1752164293.879011,4466721897560.000000
4466634763000.000000,1752164294.039768,4466882655571.000000
4466668084000.000000,1752164294.056394,4466899280558.000000
4466801369000.000000,1752164294.073214,4466916101266.000000
4466834691000.000000,1752164294.236904,4467079790930.000000
4466868012000.000000,1752164294.243572,4467086458340.000000
4467001298000.000000,1752164294.266065,4467108951913.000000
4467034620000.000000,1752164294.406045,4467248932684.000000
4467067940000.000000,1752164294.428574,4467271461516.000000
4467201225000.000000,1752164294.444754,4467287641786.000000
4467234548000.000000,1752164294.604538,4467447425196.000000
