Sensor Timestamp (ns), time.time(), time.perf_counter_ns()
2829719574000.000000,1752162657.098232,2829941119281.000000
2829852860000.000000,1752162657.120260,2829963146984.000000
2829886182000.000000,1752162657.142279,2829985165612.000000
2829919503000.000000,1752162657.286438,2830129325519.000000
2829952826000.000000,1752162657.303060,2830145946443.000000
2830086110000.000000,1752162657.319845,2830162731477.000000
2830119433000.000000,1752162657.453712,2830296599655.000000
2830152755000.000000,1752162657.481036,2830323923285.000000
2830252717000.000000,1752162657.513815,2830356702638.000000
2830286040000.000000,1752162657.651881,2830494768422.000000
2830319361000.000000,1752162657.679925,2830522811749.000000
2830419325000.000000,1752162657.706644,2830549530403.000000
2830452646000.000000,1752162657.847671,2830690558769.000000
2830485967000.000000,1752162657.864237,2830707124952.000000
2830619253000.000000,1752162657.897171,2830740058562.000000
2830652575000.000000,1752162657.918265,2830761151108.000000
2830685896000.000000,1752162658.065110,2830907998006.000000
2830852503000.000000,1752162658.093070,2830935957167.000000
2830885825000.000000,1752162658.195563,2831038449868.000000
2830919148000.000000,1752162658.212406,2831055293456.000000
2830952468000.000000,1752162658.239652,2831082540087.000000
2831052432000.000000,1752162658.420049,2831262935627.000000
2831085755000.000000,1752162658.442029,2831284916200.000000
2831185716000.000000,1752162658.448675,2831291561058.000000
2831219039000.000000,1752162658.465179,2831308065132.000000
2831252360000.000000,1752162658.661344,2831504231882.000000
2831385646000.000000,1752162658.683343,2831526230307.000000
2831418967000.000000,1752162658.711126,2831554012803.000000
2831452289000.000000,1752162658.824576,2831667463818.000000
2831485611000.000000,1752162658.836342,2831679229124.000000
2831618895000.000000,1752162658.847673,2831690559084.000000
2831652217000.000000,1752162659.030022,2831872911437.000000
2831685540000.000000,1752162659.047284,2831890172262.000000
2831785502000.000000,1752162659.069222,2831912108872.000000
2831818828000.000000,1752162659.080895,2831923781846.000000
2831852146000.000000,1752162659.257333,2832100220000.000000
2832018752000.000000,1752162659.274113,2832116999997.000000
2832052074000.000000,1752162659.387465,2832230352587.000000
2832085396000.000000,1752162659.409534,2832252421567.000000
2832118717000.000000,1752162659.426470,2832269357099.000000
2832218680000.000000,1752162659.587781,2832430668110.000000
2832252004000.000000,1752162659.610196,2832453083123.000000
2832385287000.000000,1752162659.627092,2832469979841.000000
2832418609000.000000,1752162659.743978,2832586865655.000000
2832451931000.000000,1752162659.770662,2832613548828.000000
2832551895000.000000,1752162659.787411,2832630297658.000000
2832585216000.000000,1752162659.895057,2832737944992.000000
2832618538000.000000,1752162659.911619,2832754506213.000000
2832718502000.000000,1752162660.055492,2832898379975.000000
2832751823000.000000,1752162660.072374,2832915262452.000000
2832785145000.000000,1752162660.084766,2832927653641.000000
2832851787000.000000,1752162660.107445,2832950333540.000000
2832885108000.000000,1752162660.257159,2833100046558.000000
2833051716000.000000,1752162660.274057,2833116945183.000000
2833085038000.000000,1752162660.389737,2833232624027.000000
2833118359000.000000,1752162660.401798,2833244685387.000000
2833151680000.000000,1752162660.423589,2833266475202.000000
2833185001000.000000,1752162660.600062,2833442948875.000000
2833218324000.000000,1752162660.616801,2833459687557.000000
2833351609000.000000,1752162660.633647,2833476534312.000000
2833384930000.000000,1752162660.650348,2833493234420.000000
2833418253000.000000,1752162660.851854,2833694741653.000000
2833584858000.000000,1752162660.868797,2833711683870.000000
2833618180000.000000,1752162660.895203,2833738089157.000000
2833651502000.000000,1752162660.916651,2833759537458.000000
2833684823000.000000,1752162661.069369,2833912256723.000000
2833851436000.000000,1752162661.091058,2833933944429.000000
2833884751000.000000,1752162661.209728,2834052615854.000000
2833918074000.000000,1752162661.226621,2834069508127.000000
2833951395000.000000,1752162661.259049,2834101935872.000000
2834018036000.000000,1752162661.365272,2834208159054.000000
2834051359000.000000,1752162661.386850,2834229737705.000000
2834184644000.000000,1752162661.467276,2834310164370.000000
2834217966000.000000,1752162661.489708,2834332594421.000000
2834251289000.000000,1752162661.506509,2834349396158.000000
2834284608000.000000,1752162661.638841,2834481727870.000000
2834317930000.000000,1752162661.655793,2834498679420.000000
2834417894000.000000,1752162661.667617,2834510505541.000000
2834484537000.000000,1752162661.830538,2834673425499.000000
2834517860000.000000,1752162661.868545,2834711432447.000000
2834617823000.000000,1752162661.890419,2834733305169.000000
2834651145000.000000,1752162662.029436,2834872323184.000000
2834684467000.000000,1752162662.041418,2834884305026.000000
2834817751000.000000,1752162662.063238,2834906125156.000000
2834851072000.000000,1752162662.141986,2834984873264.000000
2834884394000.000000,1752162662.153355,2834996241908.000000
2834984357000.000000,1752162662.335330,2835178217895.000000
2835017680000.000000,1752162662.352202,2835195088576.000000
2835051001000.000000,1752162662.373890,2835216776818.000000
2835150964000.000000,1752162662.549989,2835392876161.000000
2835184288000.000000,1752162662.572043,2835414930067.000000
2835284250000.000000,1752162662.593473,2835436360035.000000
2835317572000.000000,1752162662.620743,2835463629480.000000
2835350893000.000000,1752162662.798310,2835641197215.000000
2835550821000.000000,1752162662.815101,2835657988137.000000
2835584143000.000000,1752162662.837037,2835679923804.000000
2835617463000.000000,1752162662.962860,2835805747379.000000
2835650785000.000000,1752162662.979455,2835822341729.000000
2835784071000.000000,1752162663.110751,2835953638119.000000
2835817394000.000000,1752162663.127128,2835970016675.000000
2835850715000.000000,1752162663.159289,2836002176885.000000
2835950678000.000000,1752162663.283849,2836126736899.000000
2835984001000.000000,1752162663.295637,2836138523724.000000
2836083964000.000000,1752162663.312681,2836155568755.000000
2836117286000.000000,1752162663.495413,2836338300456.000000
2836150607000.000000,1752162663.506873,2836349760025.000000
2836283892000.000000,1752162663.528992,2836371878911.000000
2836317215000.000000,1752162663.655639,2836498526182.000000
2836350536000.000000,1752162663.672450,2836515336326.000000
2836450499000.000000,1752162663.688841,2836531727752.000000
2836483821000.000000,1752162663.773837,2836616724168.000000
2836517144000.000000,1752162663.785237,2836628122793.000000
2836617107000.000000,1752162663.950198,2836793086119.000000
2836650428000.000000,1752162663.972463,2836815350337.000000
2836683749000.000000,1752162663.989367,2836832253258.000000
2836750392000.000000,1752162664.016236,2836859122152.000000
2836783714000.000000,1752162664.190234,2837033120905.000000
2836950320000.000000,1752162664.207036,2837049922901.000000
2836983642000.000000,1752162664.218590,2837061476747.000000
2837016964000.000000,1752162664.330696,2837173584165.000000
2837050286000.000000,1752162664.347682,2837190568696.000000
2837150248000.000000,1752162664.479362,2837322249286.000000
2837183570000.000000,1752162664.512360,2837355247599.000000
2837216891000.000000,1752162664.528862,2837371749839.000000
2837316855000.000000,1752162664.653306,2837496193446.000000
2837350178000.000000,1752162664.675321,2837518207205.000000
2837450141000.000000,1752162664.697037,2837539924929.000000
2837483463000.000000,1752162664.814737,2837657623956.000000
2837516784000.000000,1752162664.826684,2837669570539.000000
2837616748000.000000,1752162664.843747,2837686633569.000000
2837650071000.000000,1752162664.982392,2837825279718.000000
2837683392000.000000,1752162665.015277,2837858164051.000000
2837783356000.000000,1752162665.031693,2837874579866.000000
2837816679000.000000,1752162665.188286,2838031173314.000000
2837850000000.000000,1752162665.215945,2838058833329.000000
2837949963000.000000,1752162665.233229,2838076116932.000000
2837983285000.000000,1752162665.352242,2838195129132.000000
2838016608000.000000,1752162665.374299,2838217185297.000000
2838149891000.000000,1752162665.395888,2838238775929.000000
2838183213000.000000,1752162665.533217,2838376104906.000000
2838216536000.000000,1752162665.544736,2838387623511.000000
2838316499000.000000,1752162665.566810,2838409697250.000000
2838349821000.000000,1752162665.743164,2838586052220.000000
2838383143000.000000,1752162665.760225,2838603112010.000000
2838483105000.000000,1752162665.776580,2838619466474.000000
2838516427000.000000,1752162665.792879,2838635765308.000000
2838549750000.000000,1752162665.925724,2838768611330.000000
2838716356000.000000,1752162665.942449,2838785335957.000000
2838749678000.000000,1752162666.067180,2838910068228.000000
2838782999000.000000,1752162666.083850,2838926736670.000000
2838816320000.000000,1752162666.100443,2838943330243.000000
2838882963000.000000,1752162666.258501,2839101388842.000000
2838916285000.000000,1752162666.269976,2839112862615.000000
2839016247000.000000,1752162666.292176,2839135063260.000000
2839082891000.000000,1752162666.404432,2839247319787.000000
2839116214000.000000,1752162666.432305,2839275192375.000000
2839216178000.000000,1752162666.559294,2839402181160.000000
2839249500000.000000,1752162666.575985,2839418871843.000000
2839282820000.000000,1752162666.608369,2839451256773.000000
2839349462000.000000,1752162666.619784,2839462670972.000000
2839416105000.000000,1752162666.804653,2839647540652.000000
2839549390000.000000,1752162666.821329,2839664216760.000000
2839582712000.000000,1752162666.843399,2839686286166.000000
2839616034000.000000,1752162666.923982,2839766869737.000000
2839649356000.000000,1752162666.956610,2839799496869.000000
2839749319000.000000,1752162667.077050,2839919937091.000000
2839782641000.000000,1752162667.093574,2839936461220.000000
2839815961000.000000,1752162667.110580,2839953466881.000000
2839915926000.000000,1752162667.230072,2840072960798.000000
2839949248000.000000,1752162667.241496,2840084382515.000000
2840049211000.000000,1752162667.379122,2840222009433.000000
2840082534000.000000,1752162667.401266,2840244153690.000000
2840115854000.000000,1752162667.417763,2840260650023.000000
2840215818000.000000,1752162667.630655,2840473542307.000000
2840249142000.000000,1752162667.652325,2840495211142.000000
2840349105000.000000,1752162667.673845,2840516731665.000000
2840382425000.000000,1752162667.690420,2840533306441.000000
2840415748000.000000,1752162667.826230,2840669117248.000000
2840615676000.000000,1752162667.869673,2840712559863.000000
2840648998000.000000,1752162667.997260,2840840147920.000000
2840682320000.000000,1752162668.019461,2840862347602.000000
2840715641000.000000,1752162668.035959,2840878845916.000000
2840782284000.000000,1752162668.052210,2840895096510.000000
2840815606000.000000,1752162668.225325,2841068214031.000000
2840982211000.000000,1752162668.241815,2841084701679.000000
2841015533000.000000,1752162668.263502,2841106388959.000000
2841048854000.000000,1752162668.437488,2841280375730.000000
2841082176000.000000,1752162668.458734,2841301622126.000000
2841182139000.000000,1752162668.485796,2841328683055.000000
2841215462000.000000,1752162668.502177,2841345063166.000000
2841282105000.000000,1752162668.629884,2841472771130.000000
2841415389000.000000,1752162668.646688,2841489575533.000000
2841448712000.000000,1752162668.801035,2841643923004.000000
2841482034000.000000,1752162668.817617,2841660504206.000000
2841515354000.000000,1752162668.834792,2841677678976.000000
2841615319000.000000,1752162668.983012,2841825899361.000000
2841648641000.000000,1752162669.015202,2841858089108.000000
2841748605000.000000,1752162669.047677,2841890563742.000000
2841781926000.000000,1752162669.074564,2841917449913.000000
2841815246000.000000,1752162669.201941,2842044828010.000000
2842015175000.000000,1752162669.317975,2842160862277.000000
2842048496000.000000,1752162669.335487,2842178374025.000000
2842081819000.000000,1752162669.414023,2842256910709.000000
2842115140000.000000,1752162669.430989,2842273877870.000000
2842148461000.000000,1752162669.447606,2842290493220.000000
2842248424000.000000,1752162669.632790,2842475677471.000000
2842281747000.000000,1752162669.660184,2842503070211.000000
2842381710000.000000,1752162669.676453,2842519338805.000000
2842415031000.000000,1752162669.797525,2842640412614.000000
2842448354000.000000,1752162669.809459,2842652347030.000000
2842581638000.000000,1752162669.836524,2842679410255.000000
2842614961000.000000,1752162669.991066,2842833954205.000000
2842648283000.000000,1752162670.003009,2842845895658.000000
2842748245000.000000,1752162670.019379,2842862265881.000000
2842781567000.000000,1752162670.051348,2842894234205.000000
2842814888000.000000,1752162670.235615,2843078502002.000000
2842981495000.000000,1752162670.263256,2843106142888.000000
2843014817000.000000,1752162670.383213,2843226099911.000000
2843048138000.000000,1752162670.400178,2843243065165.000000
2843081460000.000000,1752162670.406692,2843249578840.000000
2843214745000.000000,1752162670.562246,2843405132909.000000
2843248069000.000000,1752162670.573741,2843416628089.000000
2843348032000.000000,1752162670.590100,2843432987682.000000
2843381353000.000000,1752162670.734028,2843576915758.000000
2843414675000.000000,1752162670.745732,2843588617566.000000
2843514639000.000000,1752162670.767589,2843610476011.000000
2843547961000.000000,1752162670.922607,2843765494345.000000
2843581282000.000000,1752162670.939248,2843782134491.000000
2843714567000.000000,1752162670.955688,2843798574305.000000
2843747888000.000000,1752162671.064640,2843907527885.000000
2843781210000.000000,1752162671.086843,2843929730160.000000
2843881173000.000000,1752162671.165442,2844008330066.000000
2843914497000.000000,1752162671.186918,2844029804552.000000
2843947819000.000000,1752162671.203355,2844046241977.000000
2844014462000.000000,1752162671.346076,2844188963399.000000
2844047781000.000000,1752162671.357911,2844200798039.000000
2844114423000.000000,1752162671.369703,2844212590511.000000
2844147746000.000000,1752162671.544096,2844386983223.000000
2844181067000.000000,1752162671.566082,2844408968593.000000
2844281031000.000000,1752162671.582765,2844425650997.000000
2844314353000.000000,1752162671.599541,2844442427198.000000
2844347674000.000000,1752162671.766992,2844609879721.000000
2844514281000.000000,1752162671.783966,2844626852678.000000
2844547602000.000000,1752162671.801020,2844643907042.000000
2844580925000.000000,1752162671.915416,2844758304122.000000
2844614246000.000000,1752162671.931943,2844774830139.000000
2844714210000.000000,1752162671.948990,2844791876800.000000
2844747531000.000000,1752162672.098665,2844941551818.000000
2844780852000.000000,1752162672.115914,2844958800995.000000
2844914137000.000000,1752162672.266036,2845108923119.000000
2844947459000.000000,1752162672.282447,2845125333416.000000
2844980780000.000000,1752162672.309919,2845152806192.000000
2845047423000.000000,1752162672.326278,2845169164175.000000
2845114065000.000000,1752162672.488485,2845331372417.000000
2845247352000.000000,1752162672.505527,2845348414670.000000
2845280673000.000000,1752162672.608590,2845451477662.000000
2845313994000.000000,1752162672.630417,2845473303236.000000
2845347316000.000000,1752162672.646642,2845489528516.000000
2845413958000.000000,1752162672.662958,2845505845240.000000
2845480602000.000000,1752162672.868612,2845711499282.000000
2845613887000.000000,1752162672.890528,2845733416060.000000
2845647209000.000000,1752162672.907466,2845750353184.000000
2845680530000.000000,1752162673.015022,2845857909482.000000
2845713852000.000000,1752162673.047316,2845890202821.000000
2845847138000.000000,1752162673.181494,2846024381348.000000
2845880460000.000000,1752162673.213763,2846056650020.000000
2845913781000.000000,1752162673.230336,2846073223871.000000
2845980423000.000000,1752162673.252592,2846095478719.000000
2846047066000.000000,1752162673.432194,2846275081007.000000
2846180351000.000000,1752162673.453915,2846296801954.000000
2846213673000.000000,1752162673.559835,2846402722546.000000
2846246995000.000000,1752162673.581701,2846424587601.000000
2846280317000.000000,1752162673.603707,2846446595174.000000
2846413602000.000000,1752162673.767856,2846610743249.000000
2846446924000.000000,1752162673.779779,2846622665425.000000
2846546887000.000000,1752162673.791167,2846634054624.000000
2846580208000.000000,1752162673.921622,2846764508948.000000
2846613531000.000000,1752162673.943623,2846786510355.000000
2846746815000.000000,1752162674.078583,2846921470133.000000
2846780138000.000000,1752162674.095292,2846938178964.000000
2846813459000.000000,1752162674.112438,2846955324901.000000
2846913423000.000000,1752162674.265990,2847108878176.000000
2846946745000.000000,1752162674.287728,2847130615474.000000
2847046707000.000000,1752162674.320176,2847163063033.000000
2847080030000.000000,1752162674.419127,2847262014603.000000
2847113352000.000000,1752162674.435888,2847278775248.000000
2847246636000.000000,1752162674.584573,2847427460221.000000
2847279959000.000000,1752162674.601165,2847444050849.000000
2847313280000.000000,1752162674.617954,2847460840863.000000
2847379923000.000000,1752162674.639951,2847482837881.000000
2847446566000.000000,1752162674.797328,2847640214636.000000
2847546530000.000000,1752162674.819003,2847661889694.000000
2847579851000.000000,1752162674.840881,2847683767564.000000
2847613173000.000000,1752162674.963552,2847806439060.000000
2847646495000.000000,1752162674.985353,2847828240302.000000
2847746458000.000000,1752162675.001974,2847844860892.000000
2847779780000.000000,1752162675.126351,2847969238741.000000
2847813102000.000000,1752162675.144191,2847987078338.000000
2847913064000.000000,1752162675.150765,2847993651234.000000
2847946387000.000000,1752162675.260375,2848103263140.000000
2847979708000.000000,1752162675.304371,2848147259972.000000
2848079672000.000000,1752162675.395438,2848238325455.000000
2848112995000.000000,1752162675.417398,2848260284954.000000
2848146317000.000000,1752162675.434052,2848276939767.000000
2848246279000.000000,1752162675.593509,2848436396834.000000
2848279602000.000000,1752162675.620926,2848463813167.000000
2848379564000.000000,1752162675.632760,2848475647454.000000
2848412887000.000000,1752162675.802002,2848644889626.000000
2848446209000.000000,1752162675.823602,2848666488832.000000
2848546173000.000000,1752162675.850487,2848693373763.000000
2848579494000.000000,1752162675.866810,2848709696061.000000
2848612815000.000000,1752162676.033785,2848876672329.000000
2848812743000.000000,1752162676.050586,2848893473122.000000
2848846066000.000000,1752162676.162828,2849005716057.000000
2848879387000.000000,1752162676.184706,2849027592390.000000
2848912708000.000000,1752162676.196460,2849039346808.000000
2848979351000.000000,1752162676.343509,2849186396945.000000
2849012673000.000000,1752162676.361039,2849203926267.000000
2849112636000.000000,1752162676.367684,2849210571163.000000
2849145958000.000000,1752162676.481057,2849323944772.000000
2849179279000.000000,1752162676.498051,2849340938488.000000
2849279243000.000000,1752162676.509681,2849352567555.000000
2849312565000.000000,1752162676.642556,2849485443429.000000
2849345886000.000000,1752162676.659317,2849502205481.000000
2849445850000.000000,1752162676.686452,2849529339706.000000
2849479173000.000000,1752162676.820018,2849662905721.000000
2849512493000.000000,1752162676.836634,2849679521089.000000
2849645778000.000000,1752162676.989090,2849831977190.000000
2849679101000.000000,1752162677.000830,2849843717016.000000
2849712422000.000000,1752162677.028074,2849870961869.000000
2849779064000.000000,1752162677.181316,2850024203832.000000
2849845708000.000000,1752162677.208552,2850051439037.000000
2849978992000.000000,1752162677.225029,2850067915740.000000
2850012315000.000000,1752162677.345106,2850187993948.000000
2850045636000.000000,1752162677.361633,2850204520225.000000
2850145599000.000000,1752162677.383650,2850226537205.000000
2850178921000.000000,1752162677.527555,2850370443411.000000
2850212243000.000000,1752162677.560766,2850403653167.000000
2850312206000.000000,1752162677.582948,2850425834590.000000
2850345528000.000000,1752162677.712132,2850555018964.000000
2850378851000.000000,1752162677.728624,2850571510667.000000
2850512134000.000000,1752162677.745735,2850588622105.000000
2850545458000.000000,1752162677.943968,2850786854630.000000
2850578779000.000000,1752162677.960806,2850803692311.000000
2850678742000.000000,1752162677.998526,2850841412261.000000
2850712064000.000000,1752162678.014887,2850857772651.000000
2850745385000.000000,1752162678.204554,2851047441726.000000
2850945313000.000000,1752162678.232370,2851075258092.000000
2850978635000.000000,1752162678.394170,2851237056561.000000
2851011957000.000000,1752162678.415821,2851258708212.000000
2851045278000.000000,1752162678.432201,2851275088157.000000
2851145241000.000000,1752162678.448471,2851291357307.000000
2851178565000.000000,1752162678.470261,2851313147530.000000
2851411813000.000000,1752162678.690352,2851533240185.000000
2851445135000.000000,1752162678.712821,2851555708531.000000
2851478455000.000000,1752162678.822683,2851665570324.000000
2851511778000.000000,1752162678.844137,2851687024088.000000
2851545100000.000000,1752162678.871768,2851714655085.000000
2851678385000.000000,1752162679.006919,2851849806065.000000
2851711707000.000000,1752162679.023551,2851866438563.000000
2851811670000.000000,1752162679.040349,2851883236263.000000
2851844993000.000000,1752162679.215183,2852058070674.000000
2851878313000.000000,1752162679.237536,2852080423892.000000
2851978278000.000000,1752162679.264010,2852106897049.000000
2852011599000.000000,1752162679.280329,2852123214995.000000
2852044921000.000000,1752162679.459545,2852302432694.000000
2852211526000.000000,1752162679.481840,2852324727024.000000
2852244848000.000000,1752162679.498407,2852341294096.000000
2852278170000.000000,1752162679.645969,2852488855914.000000
2852311492000.000000,1752162679.667813,2852510700192.000000
2852444777000.000000,1752162679.690281,2852533167779.000000
2852478099000.000000,1752162679.811922,2852654809322.000000
2852511420000.000000,1752162679.828695,2852671582634.000000
2852611383000.000000,1752162679.850527,2852693413079.000000
2852644705000.000000,1752162679.985205,2852828092527.000000
2852678028000.000000,1752162680.001946,2852844833135.000000
2852777991000.000000,1752162680.018319,2852861204913.000000
2852811313000.000000,1752162680.210584,2853053471314.000000
2852844634000.000000,1752162680.227201,2853070088238.000000
2852944598000.000000,1752162680.243460,2853086346702.000000
2852977920000.000000,1752162680.344121,2853187008236.000000
2853011242000.000000,1752162680.361072,2853203959453.000000
2853144525000.000000,1752162680.383076,2853225962637.000000
2853177847000.000000,1752162680.537090,2853379977797.000000
2853211170000.000000,1752162680.553732,2853396619702.000000
2853311133000.000000,1752162680.576103,2853418990956.000000
2853344455000.000000,1752162680.698980,2853541867283.000000
2853377775000.000000,1752162680.710623,2853553509054.000000
2853477739000.000000,1752162680.727175,2853570063868.000000
2853511062000.000000,1752162680.856410,2853699297593.000000
2853544383000.000000,1752162680.878166,2853721052706.000000
2853677668000.000000,1752162681.005582,2853848469746.000000
2853710990000.000000,1752162681.032384,2853875271122.000000
2853744311000.000000,1752162681.048633,2853891519883.000000
2853810953000.000000,1752162681.065194,2853908081086.000000
2853877596000.000000,1752162681.265615,2854108503200.000000
2853977560000.000000,1752162681.277279,2854120165915.000000
2854010882000.000000,1752162681.299624,2854142510614.000000
2854044204000.000000,1752162681.418227,2854261114799.000000
2854077526000.000000,1752162681.434952,2854277839000.000000
2854210812000.000000,1752162681.446586,2854289472141.000000
2854244134000.000000,1752162681.595419,2854438306501.000000
2854277455000.000000,1752162681.612253,2854455140571.000000
2854410740000.000000,1752162681.724222,2854567109287.000000
2854444062000.000000,1752162681.740875,2854583762599.000000
2854477383000.000000,1752162681.762638,2854605525119.000000
2854544025000.000000,1752162681.909246,2854752133669.000000
2854577348000.000000,1752162681.931151,2854774039094.000000
2854677311000.000000,1752162681.943019,2854785905863.000000
2854710633000.000000,1752162682.069994,2854912881963.000000
2854743954000.000000,1752162682.086763,2854929650830.000000
2854877240000.000000,1752162682.226486,2855069374394.000000
2854910562000.000000,1752162682.243469,2855086355425.000000
2854943884000.000000,1752162682.260625,2855103511825.000000
2855043846000.000000,1752162682.387520,2855230407908.000000
2855077169000.000000,1752162682.404435,2855247321755.000000
2855177133000.000000,1752162682.426198,2855269084608.000000
2855210455000.000000,1752162682.574974,2855417861098.000000
2855243776000.000000,1752162682.602655,2855445541910.000000
2855343739000.000000,1752162682.624231,2855467117617.000000
2855377062000.000000,1752162682.755486,2855598372692.000000
2855410383000.000000,1752162682.772027,2855614915487.000000
2855543667000.000000,1752162682.793712,2855636599119.000000
2855576991000.000000,1752162682.936828,2855779715278.000000
2855610312000.000000,1752162682.953582,2855796469497.000000
2855710275000.000000,1752162682.975997,2855818884121.000000
2855743597000.000000,1752162683.096552,2855939438787.000000
2855776918000.000000,1752162683.118395,2855961283009.000000
2855876882000.000000,1752162683.151399,2855994286341.000000
2855910204000.000000,1752162683.167768,2856010654193.000000
2855943526000.000000,1752162683.357183,2856200071512.000000
2856076810000.000000,1752162683.373941,2856216828620.000000
2856143452000.000000,1752162683.395846,2856238732564.000000
2856176775000.000000,1752162683.509841,2856352728167.000000
2856210098000.000000,1752162683.537235,2856380122611.000000
2856310061000.000000,1752162683.548917,2856391804233.000000
2856343383000.000000,1752162683.694274,2856537161406.000000
2856376704000.000000,1752162683.706041,2856548927305.000000
2856476667000.000000,1752162683.722250,2856565137400.000000
2856509989000.000000,1752162683.848459,2856691346064.000000
2856543311000.000000,1752162683.870075,2856712961641.000000
2856643274000.000000,1752162683.891687,2856734574625.000000
2856676596000.000000,1752162684.063473,2856906360271.000000
2856709917000.000000,1752162684.080361,2856923247729.000000
2856809881000.000000,1752162684.112642,2856955528957.000000
2856843203000.000000,1752162684.134452,2856977337976.000000
2856876525000.000000,1752162684.313454,2857156341326.000000
2857043131000.000000,1752162684.341386,2857184272932.000000
2857076452000.000000,1752162684.459835,2857302723211.000000
2857109774000.000000,1752162684.476653,2857319539781.000000
2857143096000.000000,1752162684.492892,2857335779839.000000
2857276381000.000000,1752162684.606278,2857449165577.000000
2857309705000.000000,1752162684.648869,2857491756256.000000
2857409666000.000000,1752162684.676059,2857518945850.000000
2857442989000.000000,1752162684.774366,2857617253297.000000
2857476310000.000000,1752162684.790928,2857633815166.000000
2857576273000.000000,1752162684.812803,2857655690222.000000
2857609596000.000000,1752162684.951277,2857794165669.000000
2857642918000.000000,1752162684.978050,2857820936916.000000
2857742881000.000000,1752162685.005512,2857848399007.000000
2857776203000.000000,1752162685.150776,2857993664422.000000
2857809525000.000000,1752162685.167510,2858010396530.000000
2857909488000.000000,1752162685.189607,2858032494009.000000
2857942810000.000000,1752162685.318337,2858161225703.000000
2857976131000.000000,1752162685.340798,2858183685012.000000
2858109416000.000000,1752162685.357409,2858200295529.000000
2858142738000.000000,1752162685.488132,2858331019832.000000
2858176060000.000000,1752162685.504968,2858347854772.000000
2858276024000.000000,1752162685.527011,2858369897900.000000
2858309346000.000000,1752162685.658599,2858501487083.000000
2858342667000.000000,1752162685.680636,2858523522767.000000
2858475952000.000000,1752162685.814454,2858657341132.000000
2858509275000.000000,1752162685.841524,2858684410690.000000
2858542596000.000000,1752162685.868435,2858711321639.000000
2858609237000.000000,1752162685.889434,2858732320167.000000
2858642560000.000000,1752162686.052402,2858895289550.000000
2858809166000.000000,1752162686.069058,2858911946492.000000
2858842488000.000000,1752162686.185218,2859028105591.000000
2858875809000.000000,1752162686.202114,2859045001124.000000
2858909131000.000000,1752162686.218204,2859061091849.000000
2859009094000.000000,1752162686.333894,2859176781231.000000
2859042416000.000000,1752162686.350688,2859193576079.000000
2859142380000.000000,1752162686.484600,2859327487220.000000
2859175702000.000000,1752162686.511516,2859354402724.000000
2859209023000.000000,1752162686.533659,2859376547092.000000
2859275665000.000000,1752162686.554873,2859397759525.000000
2859342309000.000000,1752162686.721531,2859564419297.000000
2859508915000.000000,1752162686.738676,2859581562808.000000
2859542237000.000000,1752162686.873235,2859716121387.000000
2859575558000.000000,1752162686.889882,2859732768533.000000
2859608880000.000000,1752162686.912116,2859755002011.000000
2859675522000.000000,1752162686.939008,2859781895516.000000
2859708845000.000000,1752162687.071054,2859913941732.000000
2859842130000.000000,1752162687.092904,2859935790917.000000
2859875452000.000000,1752162687.213751,2860056638061.000000
2859908773000.000000,1752162687.230871,2860073758499.000000
2859942095000.000000,1752162687.247021,2860089907872.000000
2860042058000.000000,1752162687.385980,2860228868888.000000
2860075381000.000000,1752162687.413915,2860256802252.000000
2860175343000.000000,1752162687.425459,2860268346154.000000
2860208666000.000000,1752162687.553548,2860396435909.000000
2860241987000.000000,1752162687.570897,2860413784437.000000
2860341950000.000000,1752162687.598235,2860441121604.000000
2860375273000.000000,1752162687.710589,2860553476964.000000
2860408594000.000000,1752162687.727285,2860570171906.000000
2860508558000.000000,1752162687.744005,2860586892273.000000
2860541880000.000000,1752162687.877147,2860720035385.000000
2860575201000.000000,1752162687.888829,2860731716637.000000
2860675165000.000000,1752162687.905588,2860748475504.000000
2860708487000.000000,1752162688.029175,2860872061786.000000
2860741808000.000000,1752162688.045751,2860888638192.000000
2860841771000.000000,1752162688.206555,2861049442116.000000
2860875093000.000000,1752162688.223046,2861065933838.000000
2860908414000.000000,1752162688.251023,2861093910017.000000
2861041700000.000000,1752162688.389398,2861232284835.000000
2861075022000.000000,1752162688.406153,2861249039942.000000
2861174985000.000000,1752162688.432719,2861275606043.000000
2861208308000.000000,1752162688.573626,2861416513335.000000
2861241630000.000000,1752162688.595288,2861438174690.000000
2861341593000.000000,1752162688.617182,2861460068968.000000
2861374915000.000000,1752162688.638283,2861481169457.000000
2861408236000.000000,1752162688.831229,2861674116332.000000
2861541522000.000000,1752162688.847856,2861690743219.000000
2861574842000.000000,1752162688.936609,2861779495893.000000
2861608164000.000000,1752162688.958084,2861800971582.000000
2861674808000.000000,1752162688.979944,2861822830212.000000
2861774771000.000000,1752162689.097910,2861940798089.000000
2861808093000.000000,1752162689.124630,2861967517725.000000
2861941379000.000000,1752162689.260126,2862103013573.000000
2861974701000.000000,1752162689.276756,2862119642719.000000
2862008022000.000000,1752162689.303804,2862146691518.000000
2862041342000.000000,1752162689.319739,2862162625283.000000
2862074664000.000000,1752162689.428446,2862271333476.000000
2862241271000.000000,1752162689.552133,2862395020332.000000
2862274593000.000000,1752162689.568903,2862411790291.000000
2862307914000.000000,1752162689.590584,2862433471090.000000
2862341234000.000000,1752162689.606869,2862449755924.000000
